8.177101074390486701e+01,8.456129844644060256e+01,8.110250131227587644e+01,8.425126647949218750e+01
8.611147185728292186e+01,8.646025879905683098e+01,8.381529978097537992e+01,8.471633148193359375e+01
8.511353145552310195e+01,8.598549855300095146e+01,8.473568027857338336e+01,8.518135070800781250e+01
8.470662362732893769e+01,8.574329366180755585e+01,8.454192076945496126e+01,8.546232604980468750e+01
8.662495194494040618e+01,8.699311258097996813e+01,8.502634667669221358e+01,8.596613311767578125e+01
8.587893593671618930e+01,8.629554208422561601e+01,8.503603306382638038e+01,8.577236175537109375e+01
8.641179990132357602e+01,8.690590845686972443e+01,8.589831019159254311e+01,8.649899291992187500e+01
8.630522408414579161e+01,8.630522408414579161e+01,8.363119402191188101e+01,8.386371612548828125e+01
8.373776046514267080e+01,8.462910127305076458e+01,8.215853659514830554e+01,8.454190826416015625e+01
8.451287783143069987e+01,8.483259305069840650e+01,8.285613608044580758e+01,8.322430419921875000e+01
8.403982382037460752e+01,8.481653497358344396e+01,8.360292842623621823e+01,8.474857330322265625e+01
8.478742036437148499e+01,8.629228822974732793e+01,8.470003683009159090e+01,8.579714202880859375e+01
8.630197454430367543e+01,8.630197454430367543e+01,8.475827081587105738e+01,8.554468536376953125e+01
8.624374829911280926e+01,8.688452878487852615e+01,8.597190158349903299e+01,8.609811401367187500e+01
8.642818974202302229e+01,8.800102629610185545e+01,8.642818974202302229e+01,8.670974731445312500e+01
8.625344069498370914e+01,8.741850742097987848e+01,8.608839198282919369e+01,8.661267089843750000e+01
8.691364546845157690e+01,8.770006756827716288e+01,8.653500080853309839e+01,8.693306732177734375e+01
8.703987379515058365e+01,8.776803781339121713e+01,8.598160490352846352e+01,8.730200958251953125e+01
8.723404746526856002e+01,8.725346932039379055e+01,8.599131539888094267e+01,8.681656646728515625e+01
8.735053666248728632e+01,8.858355752306587760e+01,8.606896858231833392e+01,8.666120910644531250e+01
8.624373632378278387e+01,8.814667047611577289e+01,8.550586147866872011e+01,8.804958343505859375e+01
8.906902587552326622e+01,9.035059432670820456e+01,8.842824535356473348e+01,9.017583465576171875e+01
9.027291148150887068e+01,9.049621093519415638e+01,8.937969144496847207e+01,9.015640258789062500e+01
9.069039519719022735e+01,9.175836749590897057e+01,8.999135662864222240e+01,9.162244415283203125e+01
9.214672713637547474e+01,9.341858450570826733e+01,9.200109286030472333e+01,9.243798828125000000e+01
9.278752314590278161e+01,9.364189968436240008e+01,9.238946395895358421e+01,9.322441864013671875e+01
9.355450310180886220e+01,9.405936017163602969e+01,9.302051325243402857e+01,9.354479217529296875e+01
9.377780271109723742e+01,9.523413058561713740e+01,9.351566695288096298e+01,9.384577178955078125e+01
9.318557059614991545e+01,9.341858098472066274e+01,9.113700210316255834e+01,9.204962921142578125e+01
9.219525356952381401e+01,9.470013905096034534e+01,9.213700283046070183e+01,9.443799591064453125e+01
9.415644749713104034e+01,9.441858323509053719e+01,9.242826566414365175e+01,9.252536010742187500e+01
9.302052150744042081e+01,9.481666530167993301e+01,9.273896387162594124e+01,9.427296447753906250e+01
9.332149449676963116e+01,9.355450488673032794e+01,9.220497495867169846e+01,9.313702392578125000e+01
9.314673072159197886e+01,9.360304796184210829e+01,9.197196048991951045e+01,9.352537536621093750e+01
9.411761970162478974e+01,9.646716025874508205e+01,9.411761970162478974e+01,9.620501708984375000e+01
9.583609765242954381e+01,9.610794438127301476e+01,9.406908650767913116e+01,9.469045257568359375e+01
9.523411393344811415e+01,9.595257422581680373e+01,9.485546934486220039e+01,9.503993988037109375e+01
9.487489796011676901e+01,9.538946590400381353e+01,9.302050376975233803e+01,9.461275482177734375e+01
9.424382365960275365e+01,9.499140198530358248e+01,9.404964958747075343e+01,9.493315124511718750e+01
9.499140716308106391e+01,9.510791605707053975e+01,9.412731990264187232e+01,9.431179046630859375e+01
9.438948203775996149e+01,9.478754120953098550e+01,9.339917475793052404e+01,9.349626922607421875e+01
9.384576892100527346e+01,9.541859823676010421e+01,9.370983817551973516e+01,9.478752136230468750e+01
9.470985156765873114e+01,9.623414099263371213e+01,9.435062138711411706e+01,9.589432525634765625e+01
9.558366875029649634e+01,9.595260995870852128e+01,9.407880076037125150e+01,9.453511810302734375e+01
9.482636593418325788e+01,9.580696216598444437e+01,9.426325067970201133e+01,9.467102813720703125e+01
9.486519184962226348e+01,9.583607704805122296e+01,9.428266221201812414e+01,9.501082611083984375e+01
9.245742004634261946e+01,9.650601039295405315e+01,9.177779582091504551e+01,9.510793304443359375e+01
9.455450661937356927e+01,9.531179587086080573e+01,9.429237088126876642e+01,9.493315124511718750e+01
9.502053786358075627e+01,9.545743324376849159e+01,9.443800081364204857e+01,9.543801879882812500e+01
9.590403714566657811e+01,9.632151807044736813e+01,9.431178603889010503e+01,9.475839233398437500e+01
9.502054256926635389e+01,9.578754280955445211e+01,9.471956310328832274e+01,9.547685241699218750e+01
9.532151453406324038e+01,9.682638964067072607e+01,9.519530211765916761e+01,9.643803405761718750e+01
9.630210292331372557e+01,9.675842014093827004e+01,9.471955534667824850e+01,9.613704681396484375e+01
9.611764915676099008e+01,9.702057282391822923e+01,9.567104278692488606e+01,9.699144744873046875e+01
9.699144264842712460e+01,9.809825129438780777e+01,9.684580837242872065e+01,9.749629974365234375e+01
9.798173708586408281e+01,9.834096729290349970e+01,9.733124574986828748e+01,9.817591857910156250e+01
9.805941772861220329e+01,1.006419762460619296e+02,9.753513876475548727e+01,1.004089584350585938e+02
1.000885650968883738e+02,1.002050740030844054e+02,9.615648395542926608e+01,9.673901367187500000e+01
9.715647777132640783e+01,9.719531406664086148e+01,9.287487806281498592e+01,9.402051544189453125e+01
9.331178554854433571e+01,9.366130484452956750e+01,9.200109189223317685e+01,9.237002563476562500e+01
9.330208202181363220e+01,9.560308300167388040e+01,9.306907160843142890e+01,9.507880401611328125e+01
9.600113687096219905e+01,9.718561813537094451e+01,9.537977086459483189e+01,9.570016479492187500e+01
9.583606889037631049e+01,9.671957790122917231e+01,9.516615579015889637e+01,9.572927093505859375e+01
9.682640064245805434e+01,9.731184332461617714e+01,9.608852569154279877e+01,9.652542114257812500e+01
9.681667702073410453e+01,9.805940893895625265e+01,9.681667702073410453e+01,9.744775390625000000e+01
9.828272139826653131e+01,9.857398254159501505e+01,9.522443124608246023e+01,9.701085662841796875e+01
9.636035645512279757e+01,9.753512666258031061e+01,9.570986514646941146e+01,9.670016479492187500e+01
9.625356188258840007e+01,9.766134251448707460e+01,9.559335962459594782e+01,9.648657226562500000e+01
9.532149643513891135e+01,9.569043009499279151e+01,9.369040922182584552e+01,9.527294921875000000e+01
9.499140630970114785e+01,9.609822227449166121e+01,9.465159796436766726e+01,9.574870300292968750e+01
9.572928438646171401e+01,9.603026385158815970e+01,9.375838850963789639e+01,9.408849334716796875e+01
9.375839446684329914e+01,9.414675007385594085e+01,9.266129672875466383e+01,9.353508758544921875e+01
9.316615971936766982e+01,9.528269013368633011e+01,9.298168912774602290e+01,9.484579467773437500e+01
9.576812770023525445e+01,9.682639655443887250e+01,9.526327059130360908e+01,9.661280059814453125e+01
9.688463545975771751e+01,9.837979956377311908e+01,9.669045397447024470e+01,9.730211639404296875e+01
9.761280408587090562e+01,9.892349769409281635e+01,9.738949721880298682e+01,9.800115966796875000e+01
9.880698504827719830e+01,9.942835840041712459e+01,9.761280038217525146e+01,9.827300262451171875e+01
9.729241017139258929e+01,9.833125709428647099e+01,9.690405458930953841e+01,9.709823608398437500e+01
9.822649853464128000e+01,1.006289104211455196e+02,9.819732064462270671e+01,1.002982177734375000e+02
1.002982243385602175e+02,1.005024770026829373e+02,9.870310193440073476e+01,9.884899139404296875e+01
9.966599426561421637e+01,1.018836027613297119e+02,9.961735950607103973e+01,1.010374069213867188e+02
1.013486446893894311e+02,1.015334478610609636e+02,1.003079247079641050e+02,1.013097457885742188e+02
1.019614076216632839e+02,1.031966517611275407e+02,1.016890707985134839e+02,1.028659591674804688e+02
1.035370988792825955e+02,1.040720516457109852e+02,1.024380228744487056e+02,1.025450134277343750e+02
1.025547199328454155e+02,1.031091220355671965e+02,1.020878514892060451e+02,1.025352630615234375e+02
1.026033456789833451e+02,1.037510561886528109e+02,1.020489435848578950e+02,1.021851119995117188e+02
1.012514017427788815e+02,1.028270746661493718e+02,1.010374206447210241e+02,1.024380187988281250e+02
1.030507660275495283e+02,1.045972608981026752e+02,1.028173354997647380e+02,1.037802429199218750e+02
1.038580565650990621e+02,1.046750745511127860e+02,1.023601964412595180e+02,1.026033554077148438e+02
1.029923990788374795e+02,1.040136695856272837e+02,1.026714275000610428e+02,1.027200622558593750e+02
1.030215876686963412e+02,1.037705214303272356e+02,1.012708475873712644e+02,1.019614181518554688e+02
1.024380086062079016e+02,1.041595708154822546e+02,1.022337559658277399e+02,1.038483276367187500e+02
1.042957389731271434e+02,1.044416284050543595e+02,1.025838979058334530e+02,1.032647399902343750e+02
1.025060891559743794e+02,1.029243228581730136e+02,1.009109669942452570e+02,1.017668838500976562e+02
1.022337615958892485e+02,1.037413502320432741e+02,1.022337615958892485e+02,1.031383132934570312e+02
1.015626358595969378e+02,1.024866443893362487e+02,9.880035354810810588e+01,9.887816619873046875e+01
9.947146860237397448e+01,1.002398518412919088e+02,9.801251477621605090e+01,9.922830963134765625e+01
9.898515876596337648e+01,9.954928940588915509e+01,9.789581123576022037e+01,9.929640197753906250e+01
1.006872490472876223e+02,1.024671742414093956e+02,1.004635469815081450e+02,1.023601837158203125e+02
1.035176391214405101e+02,1.051516677300699456e+02,1.032355738199994875e+02,1.041012191772460938e+02
1.051127578394086868e+02,1.067954211542253233e+02,1.043054682889295322e+02,1.055212631225585938e+02
1.075443424384894513e+02,1.088671277487895850e+02,1.066689687154051995e+02,1.073206329345703125e+02
1.077291509298094780e+02,1.102482742686578518e+02,1.073109172093083856e+02,1.094604415893554688e+02
1.129813902806490660e+02,1.142847188313802036e+02,1.093145487634465098e+02,1.094215393066406250e+02
1.097327798103106176e+02,1.098203208983346570e+02,1.060075826046994649e+02,1.071844711303710938e+02
1.080987400340009259e+02,1.087309547753502272e+02,1.058616747709563697e+02,1.064160842895507812e+02
1.064063680268879608e+02,1.079723124060391655e+02,1.059200500810800776e+02,1.064452743530273438e+02
1.074373463308453864e+02,1.084877947440509303e+02,1.067759537100073146e+02,1.071552810668945312e+02
1.079625756288750296e+02,1.084391651011741686e+02,1.064744440169657906e+02,1.072525482177734375e+02
1.074762767221521216e+02,1.077388851739553530e+02,1.062604817366074172e+02,1.068537902832031250e+02
1.065522688984903397e+02,1.068732331151104233e+02,1.028367999497331624e+02,1.030507736206054688e+02
1.038191314454049916e+02,1.059783838639341127e+02,1.023115505786760338e+02,1.057060470581054688e+02
1.056671601170803285e+02,1.092270109562369242e+02,1.053559169361122230e+02,1.078555908203125000e+02
1.083516402605413163e+02,1.093437256090394243e+02,1.065619863538047412e+02,1.091394729614257812e+02
1.157047658431830683e+02,1.157047658431830683e+02,1.083808186990735010e+02,1.115418853759765625e+02
1.129132934374571846e+02,1.137594893071709663e+02,1.103066364561789783e+02,1.112209091186523438e+02
1.106567820193219802e+02,1.118336779772113942e+02,1.098494998697183718e+02,1.109680252075195312e+02
1.107734902732993874e+02,1.138664724030937947e+02,1.105595092107629540e+02,1.137011260986328125e+02
1.143625226887044875e+02,1.151406269004422853e+02,1.118920267896764926e+02,1.122032699584960938e+02
1.124658823892863353e+02,1.127771255692358494e+02,1.110069285919061883e+02,1.114348907470703125e+02
1.110263870172128833e+02,1.122616313178595675e+02,1.100634795752522166e+02,1.104719848632812500e+02
1.104914423769491805e+02,1.120865647404486083e+02,1.103455455004023094e+02,1.119990310668945312e+02
1.120476584456281586e+02,1.132537323661958197e+02,1.109972172595468294e+02,1.112695541381835938e+02
1.112111699623228560e+02,1.141290772613666320e+02,1.112014489475072168e+02,1.138081130981445312e+02
1.131953563600780086e+02,1.137594869280893874e+02,1.113473542010282387e+02,1.132148132324218750e+02
1.137400365228990751e+02,1.166190376939855753e+02,1.131564490874359592e+02,1.155588607788085938e+02
1.154226879057361401e+02,1.158020152717881217e+02,1.140804531812923841e+02,1.152378921508789062e+02
1.153643255827274885e+02,1.169497191656852095e+02,1.135454940795898438e+02,1.135454940795898438e+02
1.140902083243328349e+02,1.148099569026834530e+02,1.136525176621525191e+02,1.141777420043945312e+02
1.143625298957959728e+02,1.145181477797015219e+02,1.132148192470785659e+02,1.140318298339843750e+02
1.148196619913273651e+02,1.161229904335872192e+02,1.138372977313141234e+02,1.157144851684570312e+02
1.159673695872772470e+02,1.165801274692625213e+02,1.151989864155433310e+02,1.160354537963867188e+02
1.144792323368426281e+02,1.152087091973253763e+02,1.127868480982969288e+02,1.145570449829101562e+02
1.147710220300793367e+02,1.151892557122680643e+02,1.136524893990515892e+02,1.141582641601562500e+02
1.147710291929375614e+02,1.156366744974378804e+02,1.140123744245550483e+02,1.140901870727539062e+02
1.138373137358494773e+02,1.151309213445874633e+02,1.136427820913267652e+02,1.140999221801757812e+02
1.152670827119847701e+02,1.155296911401959079e+02,1.134774287953167686e+02,1.146056900024414062e+02
1.153157023785791750e+02,1.158603834929373448e+02,1.136330465373076350e+02,1.140221023559570312e+02
1.146348821219361298e+02,1.156464244750736299e+02,1.141193862176867242e+02,1.141777420043945312e+02
1.143722458809956493e+02,1.153546101659076868e+02,1.134093384686052985e+02,1.152476196289062500e+02
1.158750282923263200e+02,1.169953879068872453e+02,1.140921839204091981e+02,1.155827560424804688e+02
1.154268850799390265e+02,1.172194664423937240e+02,1.150274468266661927e+02,1.165277633666992188e+02
1.156314692300188085e+02,1.206877226049006140e+02,1.151638351222094911e+02,1.197232360839843750e+02
1.211261218474111416e+02,1.241949504730360587e+02,1.209117898738487469e+02,1.229089660644531250e+02
1.232304705173662143e+02,1.243508375939976389e+02,1.226069633053402868e+02,1.237857818603515625e+02
1.231915047006908992e+02,1.260070316440453979e+02,1.229771801281967782e+02,1.248476943969726562e+02
1.250230364111176726e+02,1.250814878787839888e+02,1.229479201154730532e+02,1.236980819702148438e+02
1.241754666241671998e+02,1.247502667063419182e+02,1.234740192038551356e+02,1.237078399658203125e+02
1.239903546355327109e+02,1.248866526492964937e+02,1.225777229031912299e+02,1.227823104858398438e+02
1.226946330655613053e+02,1.238442257418688257e+02,1.215255516102974553e+02,1.229576721191406250e+02
1.240975393387347054e+02,1.245067219985386657e+02,1.230356311401393441e+02,1.240683135986328125e+02
1.244190295961044086e+02,1.255978481144780972e+02,1.240780502614991434e+02,1.248087234497070312e+02
1.244774569419792982e+02,1.254614320591983159e+02,1.231622469447246999e+02,1.237273025512695312e+02
1.238052811218903315e+02,1.245067286529956618e+02,1.230453821074571863e+02,1.230746078491210938e+02
1.234253243224569445e+02,1.241949676829036093e+02,1.212235602427482775e+02,1.222465057373046875e+02
1.222659788164858554e+02,1.227043797514759973e+02,1.206779851140369999e+02,1.207266921997070312e+02
1.189341239982904170e+02,1.198304147474908063e+02,1.150664256826408121e+02,1.157386474609375000e+02
1.159334618372104586e+02,1.195088869856310794e+02,1.157191298781808371e+02,1.184274902343750000e+02
1.180865194489060173e+02,1.185541535234230679e+02,1.162062536268206401e+02,1.170733184814453125e+02
1.175799397389113068e+02,1.189438571691341906e+02,1.170830798563058153e+02,1.177163314819335938e+02
1.193432812527095166e+02,1.226069531718375316e+02,1.192653409994499896e+02,1.200155029296875000e+02
1.203175297126344816e+02,1.213891823368767291e+02,1.187587615834827801e+02,1.190023193359375000e+02
1.193530353536927748e+02,1.211358723371165524e+02,1.184664816245127241e+02,1.208728332519531250e+02
1.213015121835025525e+02,1.227141442569547536e+02,1.199375872037044388e+02,1.200057830810546875e+02
1.207266879034837217e+02,1.224997877936396407e+02,1.194114777125248850e+02,1.202298355102539062e+02
1.202298338793299166e+02,1.203077666991298571e+02,1.192068885042428548e+02,1.200642089843750000e+02
1.213794329964800625e+02,1.224998000986485778e+02,1.206877298996472234e+02,1.218568115234375000e+02
1.224608290275060938e+02,1.239806343834832916e+02,1.218860363273039695e+02,1.236883621215820312e+02
1.236591376356498273e+02,1.252861090086327920e+02,1.230648561478066512e+02,1.246820831298828125e+02
1.259778019789015389e+02,1.277021949256793363e+02,1.245554256814328795e+02,1.246528472900390625e+02
1.293778841543810643e+02,1.334501627368041170e+02,1.262505959976207635e+02,1.267669372558593750e+02
1.256757932183120090e+02,1.270299736513898097e+02,1.242923870458255493e+02,1.243898086547851562e+02
1.251009939746201098e+02,1.255783576036989331e+02,1.232304649896558004e+02,1.236006774902343750e+02
1.227043985141637279e+02,1.229089935767550941e+02,1.199180970997417575e+02,1.203175354003906250e+02
1.203272582381380715e+02,1.203272582381380715e+02,1.173071439924758295e+02,1.192653427124023438e+02
1.191094754607150179e+02,1.221783043736232628e+02,1.188659177284650355e+02,1.217983474731445312e+02
1.215937552177061889e+02,1.220224191885585867e+02,1.187879729253431975e+02,1.189535903930664062e+02
1.197622013267017991e+02,1.203272570160224433e+02,1.175409561290046128e+02,1.189243621826171875e+02
1.198791045831283100e+02,1.219249878050708702e+02,1.197134796958997640e+02,1.212722549438476562e+02
1.213599381973280771e+02,1.226459226380185328e+02,1.199960135037977977e+02,1.204539031982421875e+02
1.196160575794727521e+02,1.196160575794727521e+02,1.161770240118079727e+02,1.162257385253906250e+02
1.156314842505703098e+02,1.157678760012336880e+02,1.104193422523045314e+02,1.120268249511718750e+02
1.128938689167677580e+02,1.131958855364241288e+02,1.095717455628801815e+02,1.131471710205078125e+02
1.133127911688319642e+02,1.158945044849871806e+02,1.122995901626400723e+02,1.130887222290039062e+02
1.148326098705843492e+02,1.182618996970048642e+02,1.145111118588845045e+02,1.167518386840820312e+02
1.174825015353196420e+02,1.190607582808399485e+02,1.166056996650447530e+02,1.168979644775390625e+02
1.182911287304384444e+02,1.197524752612526697e+02,1.177845318701850204e+02,1.186905670166015625e+02
1.174630243152754048e+02,1.188854005978810733e+02,1.162062655088488583e+02,1.183106079101562500e+02
1.178039944368611174e+02,1.210774107385771998e+02,1.172389387511715313e+02,1.208435974121093750e+02
1.215353026041170494e+02,1.220808695198786324e+02,1.192945686010246362e+02,1.198303985595703125e+02
1.191874082161376833e+02,1.199375701933908118e+02,1.183690578039984018e+02,1.193627700805664062e+02
1.204149368920293881e+02,1.207461792607115569e+02,1.189828162900276425e+02,1.194309616088867188e+02
1.197037584732494651e+02,1.203175212906679263e+02,1.183788037980163068e+02,1.195283966064453125e+02
1.190218028182081156e+02,1.206390298912237142e+02,1.185834018290519083e+02,1.204246978759765625e+02
1.199765412209857089e+02,1.210287124154379086e+02,1.183398329516574847e+02,1.188366928100585938e+02
1.189730807615619170e+02,1.197914311537958696e+02,1.176286373560462124e+02,1.177260589599609375e+02
1.177455423000915289e+02,1.191776628531230386e+02,1.167907927871399920e+02,1.187587432861328125e+02
1.193822598509781301e+02,1.224705701358216317e+02,1.188853999921799414e+02,1.224023742675781250e+02
1.216619560918851732e+02,1.225777355463045808e+02,1.205513334242154144e+02,1.221880416870117188e+02
1.213989168881113585e+02,1.224608250349999850e+02,1.212040736750577707e+02,1.216229858398437500e+02
1.227043789751139968e+02,1.251691819647400621e+02,1.227043789751139968e+02,1.238637161254882812e+02
1.247015682531154539e+02,1.249938405268257640e+02,1.237370816423397173e+02,1.243995590209960938e+02
1.258669992300180382e+02,1.274378980329905033e+02,1.258669992300180382e+02,1.268427124023437500e+02
1.273989036874579881e+02,1.286575674019312316e+02,1.267158924081358151e+02,1.278574752807617188e+02
1.270866637070859753e+02,1.273988991251035827e+02,1.254084355557518080e+02,1.261987609863281250e+02
1.270964342962837179e+02,1.285307343227031822e+02,1.267159066293687459e+02,1.275159988403320312e+02
1.282672918051361250e+02,1.287161116376559846e+02,1.275550102942420096e+02,1.287063598632812500e+02
1.282477481230598073e+02,1.289697663779967343e+02,1.276623142353034979e+02,1.280818786621093750e+02
1.284038630080727046e+02,1.300333022646356085e+02,1.282770155279144717e+02,1.297405853271484375e+02
1.298674534328814332e+02,1.299942860449813509e+02,1.277794274498817231e+02,1.287648925781250000e+02
1.287941485382679900e+02,1.306870346185943390e+02,1.287941485382679900e+02,1.300430603027343750e+02
1.307943812795025735e+02,1.313700485992696940e+02,1.299259969687371665e+02,1.313115081787109375e+02
1.311164148226380348e+02,1.313798468082599129e+02,1.298382322279952632e+02,1.302577819824218750e+02
1.297698595502608612e+02,1.303065048042369938e+02,1.286185250855505728e+02,1.292429809570312500e+02
1.296528024129378025e+02,1.306968080175802243e+02,1.288136882865705672e+02,1.305797271728515625e+02
1.307748539156644938e+02,1.321701316926166214e+02,1.305797142310553909e+02,1.312627105712890625e+02
1.313017631106409624e+02,1.337898204406872651e+02,1.312334560243640453e+02,1.333605041503906250e+02
1.338776382109205088e+02,1.344825757368289203e+02,1.333604964270450068e+02,1.340044708251953125e+02
1.336044275455840591e+02,1.341020509036771671e+02,1.329214311492065690e+02,1.331653594970703125e+02
1.326969911321308189e+02,1.331945994891237888e+02,1.314383276935243714e+02,1.315261383056640625e+02
1.321213301779234541e+02,1.321213301779234541e+02,1.302967363396642213e+02,1.308919219970703125e+02
1.306480282881623793e+02,1.313895800572790904e+02,1.299162431822431643e+02,1.303943481445312500e+02
1.310285369640618285e+02,1.310480553994228501e+02,1.293893457106306641e+02,1.299552612304687500e+02
1.289112039417491360e+02,1.292917314373150646e+02,1.271842025555189224e+02,1.277208328247070312e+02
1.288819628336969458e+02,1.308333893823662777e+02,1.280623672564245510e+02,1.301308746337890625e+02
1.290966223609140116e+02,1.293795875509680684e+02,1.275940304527689904e+02,1.291844329833984375e+02
1.299552317642279604e+02,1.315456489009489474e+02,1.299552317642279604e+02,1.306479797363281250e+02
1.305114257057392138e+02,1.306772952056462600e+02,1.285599988058365000e+02,1.286673278808593750e+02
1.271061917447548666e+02,1.286380540765382818e+02,1.261597485336725271e+02,1.282282562255859375e+02
1.271744720144883871e+02,1.279843158659627989e+02,1.253498928493832807e+02,1.255157623291015625e+02
1.264622052434382340e+02,1.275842696171829687e+02,1.261206996228008563e+02,1.268622512817382812e+02
1.273013352316188929e+02,1.284917068337237538e+02,1.272818167938877139e+02,1.279648132324218750e+02
1.276623321954800048e+02,1.278672385514826288e+02,1.267549259188217121e+02,1.269500656127929688e+02
1.267939302818976159e+02,1.267939302818976159e+02,1.255547703206683821e+02,1.256230773925781250e+02
